employee_id,age,gender,role,experience_years,salary,projects_assigned,certifications,remote,overtime_hours,satisfaction_level,performance_score,training_hours,left_company
4386,31,Female,Data Analyst,1,2713.18,3,0,0,18.7,0.13,50.0,44,0
4387,29,Male,DevOps,2,2216.76,5,1,0,4.3,0.24,50.0,49,0
4388,23,Female,Developer,0,2696.43,5,2,1,23.2,0.38,50.0,42,0
4389,36,Male,Developer,5,2665.8,1,0,0,20.3,0.12,50.0,23,0
4390,39,Female,Product Manager,9,2461.52,2,2,1,12.6,0.34,50.0,31,0
4391,39,Female,Developer,8,3161.53,4,3,0,16.1,0.09,50.0,54,0
4392,41,Female,Developer,4,3254.76,1,2,1,17.2,0.33,50.0,17,0
4393,37,Male,Data Analyst,4,2454.34,5,1,0,8.1,0.2,50.0,30,1
4394,30,Male,Security Analyst,3,2598.51,4,0,0,11.1,0.07,50.0,51,0
4395,41,Female,DevOps,10,2920.04,2,1,1,0.5,0.41,55.1,57,0
4396,24,Male,Product Manager,0,2920.99,2,1,0,1.2,0.25,50.0,36,0
4397,27,Male,SysAdmin,2,2521.51,1,2,1,18.1,0.26,50.0,31,0
4398,27,Female,Data Engineer,2,2319.29,4,0,0,10.3,0.22,50.0,13,0
4399,43,Female,DevOps,8,2879.19,3,2,1,17.9,0.32,50.0,50,0
4400,42,Male,Security Analyst,11,2974.14,3,2,1,15.0,0.35,58.2,66,0
4401,38,Female,DevOps,7,2964.43,2,1,1,11.6,0.4,50.0,91,1
4402,43,Female,Data Analyst,11,2420.93,4,0,0,19.9,0.14,51.3,47,0
4403,27,Male,Product Manager,1,2365.07,2,0,1,18.6,0.35,50.0,38,0
4404,37,Female,DevOps,6,2823.89,3,2,1,5.1,0.43,50.0,21,0
4405,33,Female,Product Manager,4,2669.27,2,1,1,0.6,0.44,50.0,2,0
4406,41,Female,Security Analyst,6,2575.87,3,1,1,3.3,0.36,50.0,43,0
4407,34,Male,DevOps,5,2415.73,2,1,0,19.3,0.05,50.0,87,0
4408,31,Male,DevOps,2,2928.4,5,3,1,16.0,0.24,50.0,65,0
4409,39,Male,Product Manager,4,2692.71,2,1,1,0.0,0.47,50.0,62,0
4410,42,Female,Data Engineer,6,2279.96,5,0,1,9.2,0.37,50.0,44,0
4411,29,Female,Data Engineer,3,2222.69,3,0,1,18.0,0.33,50.0,47,0
4412,34,Female,Data Engineer,6,2524.13,4,0,1,4.2,0.32,50.0,0,0
4413,26,Female,QA Engineer,1,3518.91,4,3,0,10.1,0.12,50.0,55,0
4414,22,Male,Data Analyst,0,3003.16,1,2,0,17.2,0.08,50.0,28,0
4415,36,Male,Developer,3,2712.87,3,2,0,15.5,0.09,50.0,25,0
4416,39,Male,DevOps,9,2709.01,3,2,0,1.7,0.23,50.0,33,0
4417,37,Male,SysAdmin,6,2484.78,5,0,0,15.1,0.12,50.0,32,0
4418,22,Male,Data Analyst,0,2484.39,1,1,0,11.7,0.25,50.0,25,0
4419,32,Female,SysAdmin,5,2682.82,4,1,0,16.0,0.19,50.0,40,0
4420,22,Male,SysAdmin,0,2457.92,4,2,1,6.0,0.51,50.0,28,0
4421,45,Male,QA Engineer,9,2661.12,3,2,1,16.5,0.36,50.0,42,0
4422,26,Male,Developer,2,3174.62,2,3,1,13.3,0.27,50.0,10,0
4423,45,Female,SysAdmin,5,2895.76,5,2,0,20.8,0.3,50.0,35,0
4424,42,Male,DevOps,9,2891.03,2,2,1,9.1,0.37,50.0,18,0
4425,27,Male,DevOps,2,2978.18,2,2,1,4.9,0.44,50.0,27,0
4426,25,Male,Product Manager,0,2686.28,3,2,0,1.4,0.28,50.0,42,0
4427,37,Female,Data Analyst,8,2473.39,2,2,0,19.0,0.15,50.0,7,1
4428,28,Male,Developer,3,2493.43,1,0,1,0.0,0.39,50.0,23,0
4429,35,Female,SysAdmin,6,2695.81,1,1,1,0.0,0.44,50.0,51,0
4430,31,Male,SysAdmin,2,3399.47,5,4,0,10.4,0.13,50.0,11,0
4431,22,Female,Data Engineer,0,2463.17,1,1,0,6.0,0.21,50.0,75,0
4432,22,Female,Developer,0,2700.82,1,2,0,0.3,0.18,50.0,64,0
4433,36,Male,Security Analyst,7,2688.08,3,0,0,14.1,0.16,50.0,30,0
4434,30,Male,Data Engineer,4,2930.6,5,2,1,14.4,0.36,50.0,24,0
4435,30,Female,Developer,3,2458.8,2,2,0,11.6,0.26,50.0,44,1
4436,40,Male,DevOps,6,2684.26,5,0,1,17.0,0.37,50.0,11,0
4437,44,Male,Data Engineer,5,2950.72,4,1,1,12.0,0.38,50.0,0,0
4438,32,Male,Product Manager,5,2650.37,1,2,0,0.0,0.22,50.0,30,0
4439,32,Female,Product Manager,4,2983.53,1,2,1,7.6,0.39,50.0,37,0
4440,39,Male,DevOps,9,2736.73,4,1,1,11.6,0.32,50.0,41,0
4441,24,Female,Data Analyst,0,2433.12,3,1,0,14.2,0.2,50.0,27,0
4442,36,Female,Data Analyst,7,2643.77,5,3,0,12.2,0.2,50.0,65,0
4443,39,Female,SysAdmin,8,2684.4,5,1,1,14.1,0.2,50.0,10,1
4444,40,Male,DevOps,8,2974.87,4,2,0,6.2,0.25,50.0,17,0
4445,22,Male,Data Analyst,0,2382.4,4,0,0,10.0,0.19,50.0,49,0
4446,28,Female,Data Analyst,3,2367.08,2,1,1,14.1,0.46,50.0,16,0
4447,27,Male,Product Manager,2,2169.43,3,1,1,25.9,0.23,50.0,15,1
4448,35,Female,Data Engineer,4,2478.07,5,0,0,3.5,0.34,50.0,42,0
4449,38,Male,DevOps,3,2602.21,4,2,0,14.5,0.2,50.0,18,0
4450,46,Female,Data Analyst,7,2436.24,3,1,1,2.2,0.46,50.0,37,0
4451,31,Female,SysAdmin,3,2942.63,2,1,1,5.9,0.39,50.0,26,0
4452,31,Male,Data Analyst,2,2755.2,2,1,0,17.1,0.0,50.0,22,0
4453,44,Female,Data Analyst,6,2739.05,3,1,0,12.3,0.18,50.0,0,0
4454,37,Female,Developer,6,2890.23,3,3,0,8.6,0.24,50.0,42,0
4455,45,Male,DevOps,6,2707.87,4,1,1,25.6,0.32,50.0,15,0
4456,37,Female,Product Manager,7,2512.94,4,0,1,6.1,0.41,50.0,36,0
4457,25,Female,SysAdmin,1,2832.01,5,3,1,13.1,0.38,50.0,29,0
4458,24,Female,QA Engineer,0,2896.59,1,3,0,15.1,0.13,50.0,35,0
4459,22,Female,DevOps,0,2846.5,4,1,1,0.0,0.45,50.0,37,0
4460,40,Female,SysAdmin,5,2671.31,2,1,0,8.6,0.18,50.0,43,1
4461,44,Female,Security Analyst,8,3231.62,2,2,0,1.6,0.21,50.0,25,0
4462,49,Male,Developer,14,2859.14,2,1,0,0.0,0.16,50.0,64,0
4463,41,Male,DevOps,9,2737.56,3,2,1,12.6,0.38,50.0,3,0
4464,44,Female,Product Manager,6,2944.13,2,3,1,13.6,0.41,50.0,35,0
4465,30,Female,Developer,3,2604.77,3,1,1,5.8,0.33,50.0,56,1
4466,25,Female,Security Analyst,0,2734.06,5,0,1,3.0,0.48,50.0,49,0
4467,41,Female,Developer,11,2518.35,5,2,1,20.7,0.35,50.0,20,1
4468,38,Male,SysAdmin,9,2576.28,5,1,1,23.7,0.34,50.0,23,0
4469,35,Male,SysAdmin,5,2893.29,5,2,0,14.3,0.11,50.0,19,0
4470,38,Female,QA Engineer,7,2776.24,2,1,1,10.4,0.39,52.6,51,0
4471,37,Female,Developer,7,2901.49,4,1,1,5.8,0.42,50.0,25,0
4472,45,Female,Data Engineer,11,2370.92,5,0,1,12.0,0.42,50.0,45,0
4473,45,Female,Security Analyst,11,2251.52,4,0,1,9.6,0.37,54.5,45,1
4474,39,Female,Security Analyst,9,2853.95,5,2,1,14.9,0.37,50.0,87,1
4475,41,Female,Developer,8,2493.9,3,0,0,18.8,0.15,50.0,46,1
4476,39,Male,Product Manager,7,2844.53,2,2,1,12.2,0.45,50.0,23,1
4477,31,Male,Product Manager,4,2826.52,5,3,1,10.4,0.35,50.0,10,0
4478,41,Male,Developer,8,2577.2,4,0,0,0.0,0.22,50.0,34,0
4479,23,Female,Data Analyst,0,2554.94,1,1,0,13.0,0.22,50.0,37,0
4480,43,Female,Data Engineer,6,2738.65,3,1,1,14.5,0.38,50.0,0,0
4481,25,Female,QA Engineer,1,2424.67,4,0,0,17.4,0.2,50.0,25,0
4482,37,Female,Data Engineer,3,3068.99,5,2,0,0.0,0.25,50.0,45,0
4483,28,Male,Data Analyst,2,2097.92,5,0,1,12.4,0.39,50.0,29,0
4484,39,Female,Data Analyst,6,2246.9,4,1,0,5.2,0.15,50.0,59,0
4485,34,Male,Security Analyst,7,2733.16,5,1,0,15.1,0.07,50.0,8,0
4486,22,Male,QA Engineer,0,2606.97,5,3,1,11.5,0.35,50.0,53,0
4487,38,Female,SysAdmin,8,3384.49,4,6,1,5.5,0.41,50.0,58,0
4488,30,Female,Data Analyst,2,2354.22,4,0,0,21.8,0.11,50.0,59,0
4489,42,Male,SysAdmin,10,3169.93,2,3,0,7.3,0.19,50.0,8,0
4490,35,Male,SysAdmin,5,2611.82,1,1,0,5.6,0.26,50.0,46,1
4491,38,Male,DevOps,7,2646.96,4,2,1,7.0,0.42,50.0,26,0
4492,27,Male,Developer,1,3087.12,4,2,0,0.0,0.27,50.0,11,0
4493,30,Male,Data Engineer,3,2579.11,2,0,0,0.0,0.24,50.0,31,0
4494,31,Male,QA Engineer,4,2376.45,5,1,1,18.4,0.24,50.0,21,0
4495,41,Male,Product Manager,8,2366.8,1,2,1,10.3,0.44,50.0,58,0
4496,48,Male,Data Analyst,14,3598.57,3,2,0,13.5,0.28,73.3,50,0
4497,28,Female,Product Manager,3,2667.04,4,1,1,11.6,0.32,50.0,16,1
4498,43,Male,Product Manager,12,2772.91,1,1,1,12.1,0.48,50.0,25,0
4499,22,Male,QA Engineer,0,2685.1,3,0,1,9.7,0.45,50.0,32,0
4500,25,Female,Data Analyst,1,3020.25,1,3,1,5.6,0.42,50.0,38,0
4501,27,Male,Data Engineer,2,2511.69,2,0,1,14.3,0.33,50.0,60,0
4502,24,Female,DevOps,0,2727.87,3,2,0,11.3,0.1,50.0,53,0
4503,22,Female,DevOps,0,2536.79,3,0,0,2.2,0.25,50.0,41,0
4504,38,Male,SysAdmin,4,2684.93,1,2,1,14.3,0.31,50.0,34,0
4505,33,Male,Developer,2,3017.54,4,2,0,21.0,0.12,50.0,4,0
4506,38,Female,Developer,4,2891.4,3,2,1,12.5,0.38,50.0,65,0
4507,40,Female,SysAdmin,3,3047.03,4,2,0,5.7,0.25,50.0,31,0
4508,37,Female,DevOps,7,2817.27,2,2,1,11.7,0.42,50.0,71,0
4509,40,Female,Security Analyst,6,2766.79,2,2,0,15.4,0.12,50.0,43,1
4510,34,Female,Data Engineer,3,2583.27,3,1,1,2.5,0.49,50.0,80,0
4511,25,Male,DevOps,1,3242.27,4,3,0,6.5,0.21,50.0,52,0
4512,43,Male,DevOps,11,2364.0,2,1,1,10.2,0.35,50.0,11,0
4513,30,Male,Security Analyst,4,2081.37,2,0,0,7.8,0.25,50.0,27,0
4514,27,Male,Data Analyst,2,2561.85,1,1,0,11.3,0.27,50.0,36,0
4515,33,Female,QA Engineer,4,3029.5,1,4,1,19.9,0.35,50.0,22,0
4516,27,Male,DevOps,1,2972.05,3,2,1,0.0,0.46,50.0,32,0
4517,31,Male,Product Manager,2,3028.95,1,2,0,0.4,0.29,50.0,12,0
4518,37,Male,QA Engineer,4,2875.91,3,3,0,7.1,0.13,50.0,40,0
4519,37,Female,QA Engineer,5,2668.38,5,2,1,11.7,0.31,50.0,44,0
4520,27,Female,QA Engineer,2,2120.66,1,1,1,1.1,0.48,50.0,19,0
4521,31,Male,QA Engineer,1,3224.27,5,2,1,22.7,0.37,50.0,78,1
4522,43,Male,Developer,5,2876.54,1,2,0,16.2,0.11,50.0,41,0
4523,38,Male,Product Manager,4,2867.59,1,1,0,0.8,0.19,50.0,23,0
4524,51,Female,Developer,14,2672.02,3,0,0,10.4,0.15,50.0,7,1
4525,44,Female,SysAdmin,7,2542.95,5,3,1,12.8,0.42,50.0,41,0
4526,44,Male,Data Engineer,8,2502.41,1,1,0,4.0,0.2,50.0,34,0
4527,23,Female,Data Analyst,0,2750.84,4,2,1,0.0,0.42,50.0,55,0
4528,41,Male,Developer,6,2567.61,4,1,0,4.4,0.18,50.0,37,0
4529,34,Female,Developer,2,2769.61,1,1,1,16.9,0.36,50.0,16,0
4530,30,Female,Developer,3,2482.16,1,2,0,1.2,0.18,50.0,73,0
4531,36,Male,DevOps,3,2516.82,1,1,1,19.2,0.34,50.0,48,0
4532,42,Female,Data Analyst,10,2450.46,5,0,1,3.3,0.31,50.0,34,0
4533,39,Male,Data Analyst,7,2562.3,3,2,1,0.0,0.42,50.0,43,0
4534,27,Female,Security Analyst,2,3240.34,5,4,1,18.3,0.33,50.0,49,0
4535,40,Female,Data Engineer,6,2808.51,4,2,1,6.6,0.51,50.0,11,0
4536,29,Male,QA Engineer,2,3143.69,3,3,0,8.4,0.1,50.0,43,1
4537,36,Male,Security Analyst,3,3006.7,1,1,0,12.0,0.22,50.0,30,0
4538,32,Female,Security Analyst,4,2414.94,3,0,1,0.7,0.45,50.0,50,0
4539,33,Female,Developer,4,2920.49,3,2,1,2.3,0.49,50.0,25,0
4540,41,Female,DevOps,7,2070.53,4,0,1,7.2,0.48,50.0,27,0
4541,26,Male,QA Engineer,1,2157.54,2,0,0,17.1,0.15,50.0,73,0
4542,50,Male,DevOps,14,3320.03,1,4,1,12.0,0.38,58.2,64,1
4543,22,Male,Security Analyst,0,2537.86,5,1,1,11.9,0.48,50.0,0,0
4544,30,Male,Product Manager,2,3072.65,5,2,1,16.9,0.39,50.0,63,0
4545,37,Female,Data Engineer,6,2724.24,3,1,0,15.6,0.06,50.0,38,1
4546,39,Female,Developer,3,2313.79,4,1,0,4.1,0.31,50.0,25,0
4547,34,Male,Security Analyst,5,2811.58,5,2,1,4.6,0.38,50.0,19,0
4548,34,Male,Data Analyst,4,2659.7,4,2,0,13.7,0.19,50.0,21,0
4549,38,Female,QA Engineer,4,2717.58,3,0,0,9.0,0.28,50.0,26,1
4550,33,Male,QA Engineer,5,2559.07,1,1,0,9.2,0.17,50.0,17,0
4551,46,Female,SysAdmin,10,2685.46,3,2,1,0.0,0.45,50.0,12,0
4552,41,Male,Security Analyst,6,2251.15,4,0,0,9.9,0.22,50.0,19,0
4553,41,Male,Data Analyst,4,2370.5,4,1,1,15.5,0.31,50.0,46,0
4554,27,Male,DevOps,2,2592.33,4,2,0,7.4,0.3,50.0,41,0
4555,34,Male,Data Analyst,6,3256.56,4,3,0,8.5,0.25,56.5,51,0
4556,32,Male,QA Engineer,4,2940.64,5,1,0,20.7,0.3,50.0,38,0
4557,26,Male,QA Engineer,2,3225.16,2,3,1,5.4,0.47,50.0,13,0
4558,37,Female,QA Engineer,3,2694.57,3,1,0,22.5,0.18,50.0,49,0
4559,30,Female,DevOps,3,2444.33,2,1,1,0.0,0.42,50.0,19,0
4560,40,Female,QA Engineer,9,2204.11,3,0,1,13.2,0.39,50.0,52,0
4561,26,Male,QA Engineer,1,2497.13,1,0,0,0.0,0.28,50.0,16,0
4562,48,Male,Product Manager,6,2249.41,3,0,0,14.2,0.19,50.0,26,0
4563,27,Female,Data Analyst,2,2854.93,4,0,0,3.4,0.16,50.0,32,0
4564,36,Male,SysAdmin,6,3054.01,2,3,1,1.6,0.45,50.0,53,0
4565,41,Female,Developer,9,2601.72,1,1,1,5.7,0.39,50.0,43,1
4566,30,Male,SysAdmin,4,2498.76,3,0,1,5.4,0.41,50.0,40,0
4567,41,Male,DevOps,9,2600.39,5,1,1,9.4,0.44,50.0,77,0
4568,25,Female,Developer,1,3268.91,3,4,1,15.2,0.34,50.0,3,0
4569,46,Male,SysAdmin,6,2817.44,5,2,1,18.5,0.44,50.0,19,0
4570,35,Male,Product Manager,4,2321.81,2,0,1,23.6,0.35,50.0,18,1
4571,30,Male,Security Analyst,4,2519.27,4,0,1,8.7,0.42,50.0,4,0
4572,32,Male,Developer,5,2554.74,4,1,1,8.3,0.42,50.0,25,0
4573,41,Male,Data Engineer,4,2671.24,2,2,1,11.1,0.39,50.0,53,0
4574,30,Male,Developer,3,2684.46,1,2,1,6.6,0.49,50.0,28,0
4575,29,Female,Data Analyst,2,2568.67,2,1,0,0.0,0.17,50.0,33,0
4576,33,Male,Security Analyst,3,2471.53,4,4,0,11.8,0.22,50.0,5,0
4577,25,Female,Developer,1,2561.12,4,0,1,1.6,0.39,50.0,24,0
4578,49,Male,SysAdmin,11,2885.05,5,2,0,9.9,0.18,50.0,30,0
4579,30,Female,QA Engineer,1,2540.76,2,2,1,6.7,0.42,50.0,52,0
4580,41,Female,Product Manager,9,2137.68,5,0,1,2.0,0.4,50.0,6,0
4581,36,Male,Data Analyst,7,2740.11,5,0,0,5.3,0.24,50.0,30,0
4582,27,Male,DevOps,2,3031.26,3,1,0,2.8,0.35,50.0,61,0
4583,34,Male,QA Engineer,3,3182.85,4,5,1,10.8,0.42,50.0,31,0
4584,41,Male,QA Engineer,8,3125.61,2,3,0,6.9,0.2,50.0,0,0
4585,33,Female,Product Manager,4,2419.08,2,0,0,11.2,0.12,50.0,65,0
4586,44,Female,QA Engineer,7,2791.25,5,2,0,1.0,0.19,50.0,54,0
4587,43,Female,Data Analyst,8,2519.64,2,1,0,12.7,0.09,50.0,57,0
4588,42,Female,SysAdmin,10,2600.96,5,0,0,21.2,0.11,50.0,5,1
4589,31,Female,DevOps,1,2813.74,3,2,1,11.9,0.39,50.0,70,0
4590,26,Male,Developer,2,3181.99,5,3,0,17.4,0.13,50.0,24,0
4591,30,Female,Data Analyst,4,2534.39,3,1,0,8.1,0.17,50.0,29,0
4592,36,Male,Data Analyst,7,2541.69,4,0,1,7.8,0.42,50.0,25,0
4593,39,Male,Data Analyst,8,2768.95,3,1,0,14.6,0.19,50.3,58,0
4594,22,Female,DevOps,0,2692.91,1,1,1,8.4,0.41,50.0,36,0
4595,34,Female,SysAdmin,6,2819.7,2,2,0,17.4,0.14,50.0,49,0
4596,36,Female,Developer,4,2742.21,5,0,1,9.2,0.36,50.0,41,0
4597,32,Male,Data Analyst,5,2243.6,5,0,0,11.5,0.24,50.0,38,0
4598,45,Male,Security Analyst,6,2569.29,5,0,1,6.5,0.39,50.0,21,0
4599,38,Male,Product Manager,5,2801.25,3,1,1,1.0,0.56,63.7,76,0
4600,45,Female,Product Manager,9,2427.91,1,1,0,9.1,0.18,50.0,10,0
4601,33,Male,QA Engineer,3,2375.71,4,0,1,8.3,0.4,50.0,48,0
4602,42,Male,Product Manager,7,2673.27,4,1,1,6.2,0.43,50.0,47,0
4603,48,Female,Data Analyst,10,2545.7,4,0,1,13.4,0.35,50.0,63,0
4604,45,Male,QA Engineer,12,2991.48,4,2,0,17.7,0.15,61.5,67,0
4605,26,Male,SysAdmin,1,2763.89,5,1,1,18.4,0.21,50.0,37,0
4606,32,Male,QA Engineer,3,2779.43,4,1,0,9.1,0.17,50.0,50,0
4607,32,Male,Security Analyst,2,3266.46,4,3,1,6.0,0.42,50.0,75,0
4608,38,Male,Developer,5,2518.77,2,1,1,4.2,0.46,50.0,38,0
4609,40,Female,DevOps,7,2600.69,1,2,1,25.0,0.39,50.0,18,0
4610,28,Male,Data Engineer,2,2622.9,4,1,0,19.0,0.16,50.0,32,0
4611,35,Female,Security Analyst,3,2322.89,1,1,1,10.3,0.4,50.0,13,0
4612,22,Male,Data Engineer,0,3494.09,3,4,0,0.0,0.24,50.0,47,0
4613,46,Female,DevOps,8,2535.93,2,1,0,9.1,0.21,50.0,61,1
4614,30,Female,Security Analyst,2,2291.19,1,0,1,16.2,0.39,50.0,37,0
4615,35,Female,Data Engineer,4,2915.06,4,3,1,5.0,0.52,50.0,7,1
4616,32,Female,Security Analyst,5,2769.58,5,2,1,2.0,0.45,50.0,60,0
4617,44,Male,SysAdmin,7,2648.26,2,1,0,14.7,0.13,50.0,4,0
4618,22,Male,SysAdmin,0,2992.02,4,3,1,10.2,0.37,50.0,9,0
4619,34,Male,DevOps,5,2407.43,3,1,0,10.3,0.14,50.0,36,0
4620,34,Male,QA Engineer,3,2670.76,2,1,0,10.2,0.33,50.0,45,0
4621,31,Male,Developer,4,2393.68,3,0,1,0.9,0.38,50.0,48,0
4622,48,Female,Developer,10,2812.64,1,3,1,5.1,0.4,50.0,38,0
4623,27,Male,Product Manager,1,2783.72,2,1,0,9.7,0.19,50.0,75,1
4624,41,Male,Security Analyst,9,2281.08,4,1,0,1.0,0.25,50.0,41,0
4625,37,Female,Product Manager,4,2895.1,1,2,0,3.6,0.22,50.0,60,1
4626,45,Female,QA Engineer,12,2957.99,4,1,0,20.5,0.11,50.0,55,1
4627,29,Female,Product Manager,2,2978.78,4,3,1,11.7,0.36,50.0,14,0
4628,29,Male,DevOps,3,3002.94,4,1,1,11.6,0.41,50.0,36,0
4629,43,Male,SysAdmin,11,3294.8,3,2,1,15.0,0.45,65.9,82,0
4630,38,Male,Data Engineer,8,2844.41,5,3,0,14.3,0.17,50.0,29,0
4631,22,Female,Data Engineer,0,2442.63,4,1,0,11.1,0.17,50.0,26,0
4632,30,Female,Data Analyst,4,2725.64,4,2,0,4.9,0.2,50.0,43,0
4633,38,Female,Data Analyst,5,2627.85,3,1,0,3.1,0.3,50.0,30,0
4634,41,Male,Security Analyst,7,2992.9,1,4,1,12.5,0.4,50.0,24,0
4635,29,Female,DevOps,1,2601.5,4,0,0,20.6,0.16,50.0,30,0
4636,22,Female,QA Engineer,0,2635.28,1,3,1,0.0,0.53,50.0,68,0
4637,39,Female,Developer,9,2380.96,3,1,0,15.7,0.23,50.0,37,0
4638,25,Male,QA Engineer,0,2943.19,3,3,0,1.2,0.23,50.0,13,0
4639,22,Female,DevOps,0,2622.75,2,2,0,12.8,0.15,50.0,9,0
4640,22,Male,DevOps,0,2716.51,2,2,1,8.4,0.37,50.0,84,0
4641,41,Male,Security Analyst,3,2497.06,5,2,0,7.1,0.17,50.0,35,0
4642,36,Female,Data Engineer,4,2687.63,2,2,1,10.6,0.43,50.0,48,0
4643,33,Male,QA Engineer,4,2842.67,2,3,0,13.8,0.17,50.0,24,0
4644,46,Female,QA Engineer,10,2623.54,1,2,0,18.0,0.14,50.0,46,1
4645,40,Male,Security Analyst,9,2677.78,2,1,0,5.1,0.25,50.0,69,0
4646,47,Male,SysAdmin,10,2388.73,5,1,1,13.5,0.43,50.0,26,0
4647,23,Female,Data Analyst,0,2735.86,2,0,0,12.2,0.24,50.0,49,0
4648,34,Female,Product Manager,5,2657.09,5,1,1,12.9,0.43,50.0,11,0
4649,22,Female,Security Analyst,0,2469.08,5,1,1,9.3,0.35,50.0,80,1
4650,33,Female,Security Analyst,4,1996.98,4,1,0,13.6,0.22,50.0,45,0
4651,33,Female,DevOps,6,2993.63,5,1,1,23.3,0.29,50.0,31,0
4652,40,Female,SysAdmin,6,2558.21,1,0,0,11.2,0.21,50.0,34,0
4653,35,Male,QA Engineer,4,2969.82,4,2,1,8.8,0.41,50.0,29,0
4654,39,Female,QA Engineer,3,2730.88,3,1,1,8.4,0.27,50.0,30,0
4655,40,Male,Security Analyst,8,2780.59,1,1,0,11.5,0.17,50.0,0,0
4656,52,Male,Security Analyst,6,2655.19,1,1,0,9.3,0.26,50.0,38,0
4657,32,Female,Security Analyst,4,2827.56,5,2,1,21.5,0.38,50.0,37,1
4658,27,Male,DevOps,2,2487.83,5,0,0,1.9,0.24,50.0,49,1
4659,36,Female,SysAdmin,5,2767.47,3,1,1,19.6,0.3,50.0,29,0
4660,28,Male,DevOps,1,2925.7,1,2,0,7.0,0.19,50.0,24,0
4661,46,Male,QA Engineer,12,2678.04,4,1,0,9.5,0.25,50.0,39,0
4662,32,Male,Security Analyst,3,3080.51,1,3,0,14.3,0.22,50.0,7,0
4663,30,Male,Developer,3,2794.15,3,1,0,6.3,0.3,50.0,42,1
4664,31,Male,Product Manager,3,2486.26,1,1,1,5.7,0.41,50.0,2,0
4665,40,Female,SysAdmin,4,2479.0,2,1,0,4.0,0.36,50.0,62,0
4666,33,Female,Data Analyst,6,2920.34,1,2,1,4.9,0.39,50.0,53,0
4667,29,Male,Data Analyst,1,2614.15,5,2,0,11.2,0.3,50.0,21,0
4668,48,Female,Product Manager,15,2536.85,4,0,1,24.0,0.39,50.0,53,0
4669,28,Male,Developer,1,2410.24,1,1,0,14.1,0.15,50.0,42,1
4670,35,Male,SysAdmin,3,2704.94,1,2,1,15.7,0.39,50.0,19,0
4671,40,Female,QA Engineer,5,1931.75,5,0,0,2.2,0.21,50.0,0,0
4672,22,Female,Developer,0,2481.77,3,1,1,2.4,0.44,50.0,46,1
4673,38,Female,Data Engineer,7,2931.71,3,3,0,15.7,0.22,50.0,24,0
4674,26,Female,QA Engineer,1,2448.51,2,1,0,0.0,0.25,50.0,61,0
4675,41,Male,Data Analyst,9,2258.98,5,1,1,9.5,0.34,50.0,40,0
4676,27,Female,SysAdmin,1,2743.39,3,3,0,18.0,0.07,50.0,26,0
4677,40,Female,DevOps,6,2580.32,3,1,0,8.6,0.18,51.7,75,1
4678,43,Male,DevOps,9,2851.16,5,2,1,8.6,0.41,50.0,51,0
4679,41,Female,Data Engineer,7,2740.88,5,2,0,15.3,0.22,50.0,0,0
4680,37,Male,QA Engineer,7,2411.6,5,1,1,8.7,0.37,50.0,30,0
4681,33,Female,Data Engineer,4,2816.72,2,1,1,16.9,0.37,50.0,12,0
4682,30,Female,Developer,1,2946.96,1,1,1,5.6,0.52,50.0,24,0
4683,46,Female,SysAdmin,12,2451.91,4,1,1,18.4,0.26,50.0,37,0
4684,29,Male,Data Engineer,3,2810.17,1,0,0,9.9,0.22,50.0,47,0
4685,26,Male,SysAdmin,1,2547.1,5,1,1,0.6,0.42,50.0,45,1
4686,40,Female,Developer,4,2693.23,4,1,1,11.9,0.33,50.0,61,0
4687,28,Male,DevOps,1,3012.11,5,2,0,0.1,0.26,50.0,52,0
4688,27,Female,Security Analyst,1,2850.19,3,1,1,10.1,0.48,50.0,51,0
4689,23,Male,Developer,0,2387.42,3,0,1,3.2,0.43,50.0,44,0
4690,31,Female,Data Engineer,2,2702.94,5,0,1,0.0,0.42,50.0,65,1
4691,34,Female,Product Manager,6,2557.02,1,0,1,0.0,0.4,50.0,33,0
4692,36,Male,Security Analyst,6,2722.89,3,2,0,15.7,0.17,50.0,34,0
4693,42,Male,Developer,8,2457.59,4,1,1,2.2,0.43,50.0,1,0
4694,39,Male,SysAdmin,4,2711.75,4,2,1,13.6,0.33,50.0,61,0
4695,33,Female,QA Engineer,6,2898.45,5,2,0,13.2,0.14,50.0,38,0
4696,33,Male,Security Analyst,3,2373.63,5,0,1,19.2,0.36,50.0,98,0
4697,39,Male,SysAdmin,8,2804.94,1,2,0,13.2,0.14,50.0,31,0
4698,45,Female,Security Analyst,13,2700.94,3,2,0,0.0,0.24,52.1,41,0
4699,36,Female,SysAdmin,6,2630.69,2,0,0,16.9,0.14,50.0,50,0
4700,31,Male,Product Manager,5,2428.26,3,1,0,8.2,0.24,50.0,17,0
4701,27,Female,Developer,2,3052.12,3,1,1,20.1,0.35,50.0,47,0
4702,23,Female,QA Engineer,0,2798.18,3,2,0,11.6,0.18,50.0,40,1
4703,40,Male,Data Analyst,5,2767.58,5,3,1,14.6,0.39,50.0,33,0
4704,39,Female,Data Analyst,5,2647.53,5,2,0,15.8,0.17,50.0,63,0
4705,39,Female,Developer,3,2396.43,3,1,0,4.4,0.27,50.0,21,0
4706,33,Male,QA Engineer,5,2807.35,5,1,1,15.1,0.28,50.0,45,0
4707,46,Female,Security Analyst,7,2664.79,1,1,1,12.8,0.47,50.0,69,1
