tenure_months,salary_usd,avg_weekly_hours,trainings_completed,tickets_per_month,job_satisfaction,left_company
55,47900,35.9,0,38,1,0
59,51000,43.5,3,37,2,1
29,46200,45.0,4,35,3,0
32,45300,40.3,0,34,4,0
47,52600,36.2,1,44,2,0
31,45700,45.1,7,34,4,0
35,39900,45.0,5,38,4,0
12,44400,48.3,5,40,4,0
1,35700,48.1,8,29,5,0
41,45600,43.4,3,45,2,1
26,44800,43.9,5,39,3,0
33,42800,41.6,2,42,3,0
35,45500,37.1,3,44,2,0
23,42900,45.2,2,37,3,0
27,46100,46.9,3,38,4,0
40,46700,46.0,3,35,3,0
51,47000,44.1,3,37,2,0
31,43400,40.6,3,36,2,0
34,49500,42.0,2,33,4,0
19,43300,45.7,6,35,4,0
38,45900,37.1,0,53,3,0
48,44900,41.5,3,35,2,0
13,41800,49.1,6,33,5,0
18,43300,50.8,1,39,4,0
48,47200,38.3,3,34,3,0
40,49100,43.5,4,49,1,0
46,50400,37.7,2,51,2,0
57,49400,33.9,1,46,2,0
38,43400,39.8,2,39,4,0
39,47900,37.0,2,43,3,0
28,46900,41.6,3,41,3,0
36,45700,36.7,1,37,2,1
28,44000,41.9,1,36,3,0
60,52900,33.6,1,54,1,1
31,41200,44.9,6,45,4,0
34,42300,40.9,2,33,4,0
52,50000,44.6,3,58,1,1
46,50000,40.3,1,50,1,1
39,45400,39.6,2,38,2,0
40,43300,42.7,3,38,4,0
35,48300,33.4,0,42,2,0
23,40300,43.3,1,35,5,0
14,41100,45.6,7,41,3,0
19,43900,42.9,2,35,4,0
32,45000,37.9,3,28,3,0
27,47200,48.6,3,36,4,0
30,45900,44.0,5,35,3,1
29,44700,42.4,5,46,3,0
31,41500,33.8,3,40,3,0
30,46300,41.7,3,39,4,0
52,47000,37.0,5,48,1,0
13,38000,45.6,7,33,5,0
42,43800,45.4,3,50,2,1
25,44900,43.3,4,34,4,0
37,44300,36.0,3,37,2,0
48,47300,42.9,1,44,2,0
57,47500,41.9,1,49,2,1
19,42100,45.9,4,32,5,0
53,47600,38.8,1,40,2,0
36,43600,41.1,4,39,4,0
41,46200,37.0,2,45,3,0
25,41800,47.1,7,44,3,0
31,42300,47.8,5,34,4,0
38,48000,35.9,3,45,2,0
55,46800,38.0,1,39,2,1
40,47400,40.1,2,43,2,0
48,46600,45.7,3,47,1,0
32,45600,42.4,3,29,5,0
53,47500,35.3,2,35,3,0
49,43900,44.9,2,40,2,0
32,42600,42.7,4,29,4,0
23,40100,43.2,4,40,4,0
43,49000,40.4,2,45,1,1
51,49000,36.3,2,34,2,1
19,40600,45.5,5,36,4,0
21,45400,45.7,4,35,3,1
29,47400,47.7,2,47,3,0
39,46100,38.8,3,46,1,1
52,46700,36.1,2,48,2,0
13,40100,44.0,3,34,5,0
29,40900,40.3,3,35,4,1
30,45300,39.8,4,40,4,0
45,43600,37.5,2,50,3,0
25,43400,40.2,3,43,5,0
16,42900,40.1,4,37,5,0
51,49000,36.0,4,43,3,0
52,47200,40.9,0,35,3,1
38,48900,37.3,3,51,3,0
57,44600,46.7,3,41,2,0
33,43400,36.3,1,30,3,0
17,43200,39.4,4,40,4,1
40,41700,37.4,3,56,3,1
43,44000,39.6,2,45,2,0
40,45400,47.7,2,41,1,1
34,42500,38.5,4,26,4,0
38,44300,44.8,2,32,3,0
8,41100,50.4,5,34,4,0
24,40700,45.5,4,38,5,0
35,44200,43.2,3,35,2,0
30,42300,40.2,4,26,5,0
34,46500,45.2,2,37,4,0
24,46000,42.8,4,41,3,0
42,46700,42.6,4,46,1,0
34,43500,33.1,1,41,4,0
49,47500,44.8,2,43,1,1
32,45100,43.6,3,44,3,0
31,41600,44.8,4,44,4,0
22,40400,39.3,3,41,4,0
34,45800,39.6,1,32,3,0
38,43000,35.7,2,35,2,0
10,42300,39.6,2,34,4,0
35,43100,48.9,2,44,3,0
51,44600,41.2,2,46,2,0
31,43900,46.6,1,34,3,0
44,48300,41.2,4,46,3,0
34,46800,41.3,0,50,3,1
26,43600,37.4,5,39,2,0
34,43600,41.6,4,41,3,0
25,45300,38.5,1,35,4,0
34,46200,39.1,6,40,4,0
31,44200,43.9,4,41,3,1
54,43700,40.0,3,37,2,0
45,51000,40.4,3,51,2,0
38,43000,36.6,5,46,3,0
44,39700,43.3,2,45,3,0
25,41700,42.7,5,37,5,0
30,44500,51.2,4,43,3,0
13,43300,43.4,4,38,4,0
44,48700,40.2,0,40,4,0
25,43500,40.2,5,45,5,0
33,47300,42.9,4,36,3,1
31,41200,45.6,3,40,3,0
21,42000,49.2,3,43,3,0
66,50200,37.6,0,48,1,0
39,45600,42.9,2,40,2,1
52,46300,44.6,3,43,2,0
28,43500,46.1,4,36,5,0
42,44600,42.8,3,43,3,1
28,38900,48.0,3,47,4,0
19,41200,48.4,6,28,5,0
33,45000,47.9,1,52,4,0
44,44600,34.3,2,31,1,1
57,45200,43.3,2,44,1,0
40,44400,39.4,4,39,4,0
38,46400,38.9,4,51,2,1
38,48100,35.3,1,48,4,0
39,49400,39.6,2,46,2,0
45,49800,33.1,3,43,2,0
10,41500,42.3,3,36,4,1
28,43600,57.4,6,41,3,0
58,48700,43.3,5,52,1,1
34,42000,53.5,5,36,4,0
36,45000,42.5,2,38,4,0
31,47400,40.6,4,34,4,0
56,50700,33.1,0,41,2,1
60,49800,35.1,2,48,2,0
39,41900,41.1,5,38,3,1
39,46100,43.7,2,49,2,0
53,48900,38.4,0,48,1,1
30,40900,38.0,4,37,4,1
30,43300,38.9,4,43,2,0
41,42600,40.9,4,41,2,0
40,47500,37.2,1,41,2,0
29,41500,36.8,1,42,4,0
53,44700,34.5,0,53,2,0
43,46300,43.9,5,41,3,0
32,44000,45.7,4,38,2,0
39,46700,35.8,2,41,1,1
46,42000,40.1,1,35,3,0
33,46700,36.6,0,43,3,0
44,47400,38.5,3,50,1,1
53,53500,41.2,3,46,2,0
42,50800,40.5,3,46,2,1
19,40200,40.7,3,27,5,0
43,47700,40.5,2,34,3,0
10,39800,54.8,4,31,4,0
40,46400,41.6,2,45,3,0
45,51200,40.7,4,53,3,0
23,40900,43.9,4,34,5,0
46,46500,41.1,3,37,2,1
25,43200,41.4,3,40,4,1
48,48900,33.9,1,48,1,1
36,41800,39.6,2,38,2,0
33,46800,47.6,5,42,4,0
32,42400,45.1,3,31,4,0
38,47800,38.4,4,45,2,1
29,41600,40.4,1,37,3,0
20,41800,43.3,3,29,5,0
45,46800,39.0,3,37,1,0
30,46200,46.3,4,40,3,0
15,42400,44.8,5,40,5,0
35,43100,41.1,2,36,2,0
19,41700,50.6,6,32,5,0
43,44200,37.1,3,45,3,1
45,48300,41.9,2,41,1,1
35,46500,45.9,3,52,3,0
47,46500,32.8,2,42,2,0
20,41800,35.6,6,34,3,0
42,47700,39.8,2,52,3,0
23,41100,42.0,4,36,4,0
37,44500,42.0,1,28,4,0
33,46200,48.1,2,43,3,0
36,46100,41.4,2,41,4,0
52,51200,41.1,0,44,1,0
30,48300,41.7,4,46,3,0
52,45500,41.1,1,48,1,1
38,47600,43.5,3,46,2,1
46,43200,46.7,4,33,3,0
37,47400,48.8,2,41,4,1
40,43700,44.4,2,32,2,0
40,40200,44.2,5,36,4,0
29,41400,41.3,5,38,5,0
40,44600,43.7,0,46,4,0
50,49600,36.9,1,43,1,0
28,41200,43.5,5,37,4,0
41,44100,39.8,3,51,3,0
28,44500,49.1,3,53,4,0
29,41600,40.9,4,50,3,0
51,46800,39.9,3,38,2,0
39,40100,43.6,5,37,4,0
42,43200,43.7,0,41,3,0
41,44600,38.3,4,39,4,0
47,47700,39.7,2,42,2,0
51,43600,45.6,1,41,1,1
75,51100,35.7,1,49,1,0
32,43400,45.7,6,39,3,0
36,36700,48.5,4,37,4,1
29,46600,43.7,2,34,4,0
30,42700,39.0,3,45,2,1
32,46900,44.0,5,37,3,0
47,44800,34.4,0,44,2,0
30,47400,36.5,0,37,4,0
21,42700,43.5,2,35,4,0
31,42100,40.9,1,44,3,0
37,44300,50.3,3,37,2,0
20,41500,42.6,6,33,5,0
46,47600,44.4,3,38,2,0
41,45800,42.8,4,37,3,0
60,48100,35.4,1,49,2,0
51,45500,37.8,3,43,1,1
26,41700,53.6,6,42,5,0
27,45200,39.4,2,34,4,0
29,41300,42.6,1,37,4,0
33,44800,41.9,2,42,2,0
54,45600,45.8,4,45,2,1
36,46600,41.6,2,38,3,0
47,43000,42.9,2,34,3,0
26,42500,44.9,2,33,4,0
57,49000,43.3,4,40,1,1
38,45300,39.7,2,42,3,0
48,44500,38.6,2,37,2,0
54,45000,43.0,3,38,2,0
47,46500,43.5,4,35,3,0
26,43600,36.9,3,36,4,0
35,42500,43.9,4,49,3,0
41,47700,38.4,0,37,2,0
20,46300,47.2,5,23,4,0
55,47300,41.3,1,43,1,0
32,45900,42.6,4,30,5,0
43,47200,40.5,2,46,2,0
49,44200,43.5,2,48,2,0
53,45600,47.7,4,40,3,0
32,44700,40.9,4,52,3,0
30,41500,45.7,2,34,5,0
37,43900,44.1,3,38,3,1
21,43000,39.8,5,29,5,0
32,43400,44.4,5,38,2,1
33,44000,45.8,3,44,3,0
44,45800,42.0,3,39,2,0
46,41800,46.8,5,36,3,0
38,44600,49.9,6,31,3,0
33,45900,40.0,5,37,4,0
21,41700,47.3,5,43,4,0
48,50300,37.4,0,38,1,1
51,46600,39.6,2,41,2,0
36,48000,47.7,3,45,2,1
20,36000,44.8,6,25,5,0
46,47400,41.3,2,40,2,0
40,47600,38.7,5,35,3,0
46,47900,43.1,4,45,4,0
25,42600,49.9,6,36,4,0
62,50200,38.3,0,38,1,1
45,48500,40.5,2,54,1,1
46,43600,43.2,3,36,2,0
35,44600,40.5,3,45,2,0
25,43100,51.1,4,41,5,0
49,49200,34.8,1,48,1,0
29,47500,36.6,2,34,3,0
59,48200,44.4,1,50,2,1
44,46000,44.2,4,43,4,0
21,45400,38.0,1,38,5,0
47,46200,35.1,0,35,3,0
38,42600,52.2,5,46,4,0
16,46500,39.3,3,40,3,0
37,39400,41.8,3,33,5,0
37,45400,31.9,2,41,2,1
36,43600,43.7,4,54,4,0
44,45100,37.5,4,43,1,1
53,45300,48.9,1,35,2,0
38,47500,40.1,3,37,4,0
24,41900,42.7,4,38,4,0
26,39500,48.1,5,43,3,0
47,47600,43.0,2,42,2,1
27,43700,44.2,4,39,4,1
41,46500,40.6,4,46,2,0
42,46300,45.8,2,39,3,0
51,47700,44.9,1,42,1,0
46,49500,41.0,1,43,1,1
36,46100,35.0,3,35,2,0
46,44800,38.7,3,47,3,0
55,46600,36.4,1,46,1,1
42,40600,39.2,1,44,3,0
3,40400,40.2,7,25,5,0
18,41800,47.9,6,32,4,0
34,46800,39.6,3,28,3,0
45,50400,45.4,5,47,1,0
47,44900,34.2,2,48,1,1
23,40700,52.1,4,38,5,0
39,46900,42.5,2,35,3,0
35,48500,41.4,2,32,4,0
38,40300,43.1,4,40,4,0
42,48300,35.8,3,36,1,0
33,46900,38.7,3,44,1,1
42,45700,29.9,0,39,2,0
39,45900,37.4,4,40,2,0
38,40000,42.9,3,33,4,0
17,45400,45.1,4,40,4,0
38,46700,42.1,3,46,2,1
25,39400,40.9,7,39,4,0
34,44800,35.8,2,35,4,0
28,41800,43.0,4,38,4,1
31,41300,38.1,5,41,4,0
41,44000,43.1,4,45,2,0
43,47100,47.0,3,45,2,1
35,40900,42.6,2,42,4,0
29,44000,34.9,3,40,3,0
29,42900,41.5,4,40,3,0
28,47700,48.3,4,47,2,0
24,43800,35.4,2,39,3,1
43,41800,42.5,3,31,2,0
37,45800,37.9,1,36,3,0
12,44800,47.9,5,48,3,0
64,50900,37.9,0,53,1,1
24,43200,44.1,3,37,3,1
44,47700,40.2,1,40,3,0
32,45400,39.8,4,43,2,0
42,47900,42.2,4,39,3,0
46,47400,38.7,2,44,2,1
30,47200,39.1,2,36,3,0
48,47500,37.9,2,36,2,0
61,47100,35.8,2,36,2,0
24,46700,37.2,1,34,3,0
36,47800,38.4,2,38,2,0
23,41900,47.0,5,42,3,0
29,45600,42.1,5,47,4,0
46,47200,41.7,3,41,3,0
47,44200,43.8,5,40,2,1
39,46500,40.5,4,46,2,0
40,49500,40.1,1,40,1,1
15,44500,47.4,6,38,4,0
45,52300,32.7,0,43,1,0
55,52200,43.0,1,38,1,1
39,47100,44.6,2,32,4,0
43,45700,38.2,2,46,2,0
18,38800,45.8,5,33,5,0
45,43800,43.9,2,42,2,0
46,49600,41.0,4,36,2,0
39,43300,48.2,4,42,3,0
13,39300,41.4,3,32,5,0
39,40100,39.8,1,44,2,0
22,39100,35.7,3,36,4,0
48,47900,37.4,3,51,2,1
42,48400,42.0,1,46,2,0
31,42100,45.3,3,37,4,1
40,47700,43.9,4,45,3,1
41,46400,44.4,3,41,3,0
25,40300,47.2,4,32,3,0
35,43500,42.1,2,40,3,0
35,46600,41.7,1,35,2,0
64,51500,40.8,3,51,1,1
29,47800,41.7,3,40,4,0
33,45900,44.5,5,44,4,0
39,47200,41.9,3,42,4,0
25,45400,40.2,2,22,4,0
42,49600,42.9,4,48,1,0
33,46000,39.8,2,31,4,0
40,42900,47.8,6,35,3,0
33,42600,40.5,3,34,3,0
44,45500,46.6,3,43,4,0
46,50800,41.2,1,40,2,0
27,44000,44.5,3,37,4,0
52,51900,44.7,1,38,1,1
45,45900,37.0,1,44,4,0
31,40500,41.0,4,40,3,0
39,47700,39.0,1,38,3,0
27,39600,48.0,7,31,5,0
64,47900,38.9,2,35,2,0
42,48200,42.3,2,49,2,0
46,49600,40.1,3,40,3,0
25,47100,49.0,5,42,3,0
50,52800,43.0,0,50,1,1
35,42100,45.9,4,46,3,0
41,47400,39.2,1,41,2,0
29,49300,39.4,4,32,2,0
69,46300,34.2,1,47,2,0
45,46600,36.8,3,44,2,1
47,46800,46.4,4,33,2,0
29,46600,40.4,4,36,3,0
28,39900,49.8,5,26,5,0
26,41200,40.2,5,36,4,0
46,45300,45.8,0,44,2,0
46,43000,44.4,3,42,3,0
29,43200,44.7,5,37,4,0
29,43900,45.3,3,41,4,0
36,45200,44.4,3,44,1,1
46,48600,35.3,3,49,1,1
40,46000,36.6,3,36,3,0
21,39300,51.2,6,39,4,0
16,44100,44.4,3,24,5,0
38,44500,49.1,3,39,1,1
58,47500,41.0,4,41,2,0
38,44800,41.0,1,42,3,0
41,45600,43.6,4,36,4,0
39,41900,43.9,2,39,2,0
35,41200,41.4,4,24,3,0
34,43900,44.2,6,46,3,0
23,43600,50.4,5,33,4,0
41,46000,42.7,2,40,2,0
61,51400,37.7,2,41,1,0
44,42100,43.9,2,45,2,0
33,45800,41.2,1,44,3,0
34,43800,45.5,4,42,2,1
19,44000,45.0,3,43,4,0
21,42000,46.4,4,36,5,0
39,48800,49.3,3,43,2,0
36,44800,41.6,3,49,2,0
31,46100,46.1,3,44,3,0
15,42800,36.4,4,33,4,0
33,44000,40.3,3,41,3,0
35,44900,48.3,3,41,2,1
38,46100,43.6,3,46,1,1
40,43200,37.1,2,42,3,0
42,48800,39.9,3,42,2,0
17,38600,44.4,5,32,4,0
36,44500,42.9,2,42,3,0
36,45000,46.9,1,33,3,0
51,47100,37.7,2,49,3,0
56,46000,42.0,2,46,3,0
34,46600,39.3,2,29,4,0
50,47600,36.1,1,58,1,1
32,43700,40.1,4,44,4,0
47,51600,40.8,3,53,1,0
50,48200,39.1,0,40,1,1
27,42700,40.8,5,30,5,0
19,42600,46.0,4,38,5,0
9,41100,39.6,2,35,3,0
39,45100,38.6,1,44,3,0
32,41200,38.6,2,34,5,0
46,48600,37.6,3,50,1,0
25,43200,42.0,3,38,3,0
1,39600,47.1,5,33,5,0
57,45500,35.2,2,54,1,0
41,43500,37.7,3,42,1,1
53,45900,45.2,4,38,3,0
41,46600,43.9,1,44,3,0
26,48600,37.1,3,45,3,0
53,50700,38.6,2,37,1,0
44,43200,40.3,3,41,2,0
24,39500,43.2,6,32,5,0
45,44200,38.4,1,42,3,1
45,48900,38.8,1,51,1,1
44,48900,40.6,1,40,3,1
44,48900,39.7,2,40,2,1
38,40500,40.9,4,34,4,0
31,46300,42.7,4,44,2,1
25,44000,44.9,3,40,4,0
32,46900,50.0,5,35,5,0
37,48100,38.1,2,45,2,0
42,43300,48.1,4,46,2,1
43,47600,34.3,4,36,4,0
44,49600,35.5,1,37,3,0
54,44700,37.0,1,42,2,0
47,47900,42.9,3,35,4,0
34,42300,36.9,2,39,3,0
36,44400,45.6,4,36,4,0
25,45400,40.9,0,42,2,0
35,45100,41.6,0,41,1,1
50,48500,37.3,1,42,2,0
14,42900,48.4,2,41,4,0
44,45500,42.4,1,49,1,1
31,43000,35.5,5,45,4,0
42,47000,34.2,0,41,2,0
58,48400,33.4,0,53,1,0
31,46700,41.8,3,40,4,0
34,42600,38.6,3,40,3,0
48,46000,40.0,1,44,3,0
43,44600,42.7,2,43,4,0
39,45700,39.5,1,40,3,0
47,46700,41.0,2,44,2,0
33,44400,49.9,3,39,3,0
26,42000,42.5,3,39,3,0
39,46700,44.3,3,43,3,0
41,44700,42.4,3,37,5,0
49,47800,40.3,2,39,2,1
34,48400,41.9,5,35,3,0
47,47800,38.2,3,46,3,0
58,49600,40.0,1,52,3,0
24,40600,42.8,4,31,3,0
38,48300,39.6,2,42,2,0
35,46000,42.1,4,42,4,0
27,46600,48.5,4,38,2,0
34,47800,44.8,3,32,4,1
58,50800,41.7,4,37,2,0
36,45000,37.4,4,44,3,0
31,47900,44.7,4,42,3,1
27,42000,42.9,5,41,5,0
20,40600,37.1,4,43,4,0
39,45700,49.6,4,47,4,1
55,49400,42.4,0,41,2,0
28,43200,44.0,4,29,2,0
45,44900,36.1,1,43,2,1
43,45700,33.0,1,51,3,0
56,48900,41.6,2,46,1,0
47,47100,33.4,2,33,3,0
32,45400,43.8,3,34,3,0
52,48400,37.9,1,31,2,0
16,41100,46.4,5,49,4,0
29,44200,38.7,2,39,3,0
50,45400,33.6,1,45,2,0
26,40200,48.8,5,41,4,0
49,50200,43.5,4,51,2,0
1,40500,41.1,4,33,5,0
30,50400,46.2,3,52,3,0
29,43700,45.7,2,37,2,0
31,43500,45.6,3,47,5,0
27,41400,42.5,5,33,4,0
43,44000,43.2,4,42,2,0
59,52500,39.1,2,51,1,1
30,42600,43.0,4,39,3,0
27,39500,40.0,1,36,4,0
33,43300,39.2,4,44,3,0
25,41600,40.7,2,37,3,1
21,45400,37.9,3,42,3,0
24,45800,42.8,2,38,4,0
56,51100,33.6,2,48,1,1
39,41000,40.1,3,48,2,1
48,46800,45.1,5,35,2,0
36,48700,42.2,5,33,2,1
50,48200,36.8,1,36,3,0
29,47600,41.6,4,44,2,0
46,43200,45.4,5,45,3,0
30,43800,42.2,3,37,3,0
25,45100,46.5,5,36,5,0
46,44400,39.5,1,38,4,0
14,39700,46.5,5,28,5,0
48,46200,40.9,2,43,3,0
44,45300,39.5,4,40,3,0
39,45400,37.1,3,44,2,0
49,42000,35.5,2,47,3,0
43,47200,40.0,2,45,2,1
17,41500,47.4,3,42,4,0
41,46600,38.3,3,51,3,0
31,45000,38.5,2,40,5,0
37,46000,44.7,3,38,4,0
49,52200,44.8,3,48,1,1
44,44700,39.8,4,34,3,0
34,49900,42.4,3,40,4,0
36,44000,44.0,4,43,3,0
55,49700,38.6,1,42,1,0
47,50300,37.1,0,42,3,1
46,47900,29.8,1,52,1,1
42,46100,48.3,3,40,2,0
33,49700,39.4,4,44,3,0
45,42800,46.0,4,43,4,0
67,47700,46.4,3,53,2,1
33,41900,43.7,4,33,3,0
25,46300,42.2,2,40,3,0
38,45200,43.0,3,46,3,1
65,50500,38.5,2,40,1,0
37,45500,44.5,3,48,3,0
44,44000,43.5,4,49,2,0
20,44500,41.8,5,38,5,0
66,47300,45.0,2,44,1,1
18,45500,47.2,2,40,3,0
38,43200,46.5,6,39,2,0
40,42400,41.7,4,36,4,0
51,49000,33.9,1,45,2,1
48,49200,42.1,2,39,2,0
35,43900,49.2,4,39,2,0
39,44500,40.7,1,32,3,0
29,44200,48.0,4,30,5,0
16,40000,51.2,5,35,4,1
31,44500,43.0,3,54,3,0
10,39900,46.7,5,34,5,0
37,47900,44.5,3,44,2,0
54,49800,37.9,0,52,3,0
38,44700,45.4,2,48,2,0
36,43300,36.2,3,38,3,0
49,48500,40.1,2,42,1,1
6,39500,38.0,5,34,5,0
28,45700,42.7,2,39,2,1
29,44800,44.6,4,41,2,0
48,48200,37.3,2,42,2,0
19,47500,44.5,3,44,4,0
32,47100,41.2,3,37,1,0
29,43400,44.2,5,38,3,0
5,44500,55.6,6,32,5,0
39,44300,43.7,4,43,4,0
32,45000,40.6,6,42,3,0
62,46900,36.3,1,47,3,0
23,43100,40.7,3,35,4,0
41,45600,40.6,3,37,3,0
39,49200,45.2,4,47,2,0
32,41200,41.4,2,37,4,0
17,40800,48.1,4,32,4,0
30,47400,47.8,3,43,3,0
40,48200,35.9,4,41,3,0
37,43900,47.9,5,49,3,0
27,43900,42.6,5,40,4,0
30,43300,40.5,1,39,4,0
32,41700,47.5,3,33,4,0
41,42100,40.6,4,44,4,0
50,48700,34.7,2,47,2,0
37,41000,33.5,1,33,3,1
32,42600,48.7,4,43,2,0
16,43600,43.5,5,31,5,0
19,39500,42.2,2,36,3,0
36,49400,41.3,3,44,3,0
42,42300,48.3,3,52,3,0
33,44100,37.9,2,39,5,0
40,46400,38.1,2,40,3,0
38,48200,40.7,1,34,3,0
26,44900,43.8,4,31,4,0
48,44800,44.6,2,39,2,0
56,46800,41.4,1,39,3,0
30,46500,42.0,1,41,4,0
66,47700,39.7,3,45,2,0
41,49700,39.1,2,35,2,0
28,40900,44.0,5,31,5,0
19,43600,45.3,2,39,5,0
37,39700,44.2,3,37,5,0
58,48300,41.6,2,48,1,0
20,42600,44.1,4,35,3,0
38,43100,44.8,1,35,4,0
47,47500,37.0,1,42,1,1
23,41200,41.3,5,35,5,0
35,43800,35.3,1,44,2,0
33,44400,36.8,3,30,3,0
45,47700,39.6,3,49,2,1
47,47500,39.1,2,43,2,0
39,43700,41.6,3,43,4,0
29,43500,41.7,2,32,4,0
25,43400,44.6,6,38,4,0
40,46700,49.0,3,37,3,0
32,40700,40.0,3,40,5,0
41,47700,44.4,3,44,2,1
30,42700,45.9,3,44,3,0
34,44600,40.1,3,39,4,0
34,42800,44.2,2,40,4,0
34,46000,41.0,3,44,3,0
59,47500,38.6,1,40,2,0
24,44800,40.9,3,42,3,0
49,47000,41.6,3,48,1,1
23,43600,47.7,4,39,5,0
36,53800,38.2,2,41,1,1
58,45800,39.4,1,43,1,1
24,39600,38.0,1,34,5,0
41,46500,35.7,3,44,3,1
50,46500,44.9,3,46,2,1
11,43200,49.0,5,37,3,0
49,48400,38.3,2,50,2,1
33,43000,40.0,4,29,5,0
45,48600,42.6,2,40,2,0
30,42400,42.5,3,35,3,0
26,46300,39.5,3,44,3,1
41,46000,44.1,3,49,4,0
32,43200,42.8,3,37,3,0
21,40800,47.8,6,36,4,0
55,45100,34.8,0,46,2,0
44,49200,39.3,4,48,1,0
47,51000,37.6,1,49,2,0
59,49700,36.9,1,52,1,1
61,50700,37.0,1,47,2,0
58,47500,45.2,3,44,2,1
39,42400,39.3,1,34,4,0
40,49500,39.3,1,43,2,0
40,49200,36.4,4,43,2,0
33,47100,47.3,3,47,1,1
34,44000,38.6,1,36,4,0
17,41900,48.5,6,28,5,0
35,40300,40.4,2,28,4,0
55,45300,35.2,3,38,2,0
18,44200,42.0,4,31,3,0
11,41100,45.6,5,41,5,0
40,40600,44.2,2,34,2,0
26,45800,50.3,4,36,3,0
21,40500,42.2,4,33,4,0
23,41400,41.6,3,37,4,0
46,44000,54.2,4,31,3,0
38,44800,44.8,6,40,4,0
37,48200,43.8,3,39,3,0
39,43400,37.8,2,40,3,1
40,45800,46.8,4,35,4,0
43,50000,38.9,1,45,3,1
49,43900,39.1,1,43,2,0
40,44600,43.8,3,45,4,0
37,48700,45.8,4,45,2,0
8,43400,49.4,5,38,4,0
25,42800,44.1,3,45,4,0
28,45700,46.8,2,39,3,0
53,50400,43.3,4,45,2,0
43,48600,37.5,3,42,2,0
38,42100,47.1,3,28,4,0
47,48700,37.0,0,36,3,0
28,44700,40.3,4,34,3,0
34,44800,42.8,1,39,4,0
39,45000,44.2,1,41,3,0
37,46000,44.1,3,45,3,0
13,39100,41.5,2,37,5,0
5,31800,46.9,6,28,5,0
51,42800,40.9,3,42,1,1
30,44900,36.9,1,41,2,1
27,45200,42.6,5,36,3,1
40,44200,39.5,2,41,2,0
53,46700,41.4,2,43,3,0
25,42400,40.3,3,36,5,0
34,40300,46.3,5,40,3,0
50,48300,43.1,1,46,2,1
22,42600,44.8,4,39,3,0
43,45900,40.7,2,35,3,0
37,43200,42.3,2,38,3,0
17,43900,39.7,4,45,3,0
14,40800,43.0,5,35,4,0
24,42800,48.4,5,32,4,0
35,42800,39.5,1,38,3,0
39,46900,42.5,3,38,2,0
26,46900,37.5,4,38,5,0
44,45100,42.5,2,35,2,1
52,49500,37.4,2,41,3,0
43,46400,38.0,4,43,4,0
51,47800,38.4,2,52,1,1
33,42700,48.8,5,44,3,0
30,46200,39.5,3,42,2,0
41,50500,40.1,3,52,2,0
23,43400,49.8,6,40,4,0
33,44900,44.7,4,46,3,0
43,41400,41.8,1,44,3,0
35,45400,39.7,3,41,2,1
44,48500,41.2,2,39,2,1
45,47800,49.5,4,40,4,0
50,47200,40.7,3,41,2,0
29,43300,49.8,3,41,3,1
40,46600,43.0,3,40,3,0
40,42100,41.0,5,44,3,0
37,46200,38.2,2,40,3,0
21,39500,44.6,4,35,5,0
32,43800,46.2,5,41,3,0
43,47800,46.9,5,41,2,1
47,46700,44.1,4,41,4,0
39,46500,35.9,2,35,3,0
38,44600,44.8,3,45,3,0
17,39400,43.4,3,34,4,0
52,48000,37.6,3,42,1,1
40,46200,43.4,4,49,3,0
48,47300,39.4,4,47,2,0
46,45600,37.8,2,38,3,0
28,41800,43.4,7,45,3,0
24,40400,41.6,6,34,3,0
34,46700,48.1,4,42,3,0
61,48600,41.0,2,45,1,1
45,48100,40.4,1,43,4,0
28,47000,41.7,4,37,3,0
42,46300,40.9,2,36,2,1
48,48700,38.0,2,34,3,0
31,46400,42.1,4,38,3,0
20,43800,46.1,4,38,4,0
45,44300,42.6,3,43,2,1
50,48200,31.1,1,39,2,0
48,47100,36.2,2,43,2,0
47,47800,41.8,2,42,2,1
34,44100,42.2,3,41,3,0
37,41200,48.1,6,35,4,0
39,39500,39.2,3,39,3,0
51,45700,46.0,5,34,3,1
36,43700,37.8,3,36,4,0
55,47800,34.9,0,48,1,1
27,47600,42.2,1,36,5,0
42,43500,36.8,2,42,3,0
26,43600,48.5,6,41,4,0
18,42200,44.6,5,36,3,0
50,40500,43.1,3,34,3,0
36,43100,45.8,6,36,3,0
37,46300,40.1,2,42,3,0
54,51300,43.6,1,46,1,1
37,41700,40.6,3,39,3,0
32,43200,35.9,2,34,4,0
42,44600,42.2,4,41,3,0
28,44300,45.7,5,35,3,0
21,43700,50.6,5,30,4,0
23,40000,46.6,6,35,5,0
55,48100,33.7,0,47,3,1
48,47200,39.8,2,52,2,0
27,43300,46.2,2,36,5,0
52,45200,42.0,3,48,1,1
42,43400,41.8,3,34,4,0
29,48800,46.6,3,38,3,0
41,46900,42.1,3,40,2,1
46,47100,38.0,0,40,1,1
34,43200,43.8,1,33,3,0
58,46900,41.4,2,43,1,1
16,41900,41.0,4,29,5,0
38,44100,41.6,2,42,5,0
32,45700,40.2,4,24,4,0
46,47000,42.1,1,49,2,0
33,46200,41.7,2,35,2,1
13,42500,47.8,4,41,4,1
12,42300,43.5,3,30,4,0
48,44600,45.9,3,40,3,1
21,46500,46.4,6,38,3,0
31,45400,44.5,3,29,3,0
